# id	type	nom_FR	nom_EN	module	signature
1013072		Exécution automatique d'un bouton		WDControls	
2032027		Exécution de la requête et manipulation du résultat en WLangage		Editors	
2512117	Propriété	ExécutionTerminée	ExecutionCompleted	Properties	
9000082		eYe magnet : mise en forme conditionnelle des champs		WDControls	
9500106		FAA : Augmenter la hauteur des lignes des champs Table ou Zone répétée		WDControls	
9500123		FAA : Champs de saisie de type chemin de fichier		Editors	
1013279		FAA : Déplier ou replier une arborescence		WDControls	
9500142		FAA : Export de données		WDControls	
9500107		FAA : Filtre automatique sur les colonnes des champs Table		WDControls	
9500143		FAA : Graphe sur une colonne de table		WDControls	
9500111		FAA : Le Saviez-vous ?		Editors	
9500109		FAA : Manipulations des colonnes d'un champ Table		WDControls	
9500105		FAA : Menu contextuel des champs Image		WDControls	
9500121		FAA : Options d'édition simple dans un champ de saisie		Editors	
9500126		FAA : Tri sur les colonnes d'un champ Table		WDControls	
9500125		FAA : Tri/Recherche/Filtre sur les colonnes des champs Table		WDControls	
9500135		FAA : Zoomer le contenu d'un champ		WDControls	
9500122		FAA disponibles sur les champs de saisie numériques		Editors	
1000024767	Fonction	FAAActive	AAFEnable	WDLang1	FAAActive([<Champ ou Fenêtre>, ] <Fonctionnalité à réactiver>)
1000022100	Fonction	FAAChangeLibellé	AAFChangeCaption	WDLang1	FAAChangeLibellé([<Champ ou fenêtre>, ] <Option FAA à personnaliser> , <Libellé>)
1000022018	Fonction	FAADésactive	AAFDisable	WDLang1	FAADésactive([<Champ ou fenêtre>, ] <Fonctionnalité à désactiver>)
1000024375	Fonction	FAAExporteParamètre	AAFExportParameter	WDLang1	FAAExporteParamètre(<Fichier d'export>)
1000022099	Fonction	FAAExécute	AAFExecute	WDLang1	<Résultat> = FAAExécute(<Nom du champ ou de la fenêtre> , <Action à effectuer>)
1000024377	Fonction	FAAImporteParamètre	AAFImportParameter	WDLang1	FAAImporteParamètre(<Fichier à importer>)
1410089447	Fonction	FAALanceAide	AAFOpenHelp	WDLang1	FAALanceAide() ⏐ FAALanceAide(<Fonctionnalité automatique de vos applications>) ⏐ FAALanceAide(<Champ> [, <Faa>])
1000022467	Fonction	FAAMenuContextuelVersChaîne	AAFContextMenuToString	WDLang1	<Résultat> = FAAMenuContextuelVersChaîne(<Champ>)
1000022108	Fonction	FAAParamètre	AAFConfigure	WDLang1	<Résultat> = FAAParamètre(<FAA concernée> , <Paramètre>)
1000022791	Fonction	FAAPossible	AAFPossible	WDLang1	<Résultat> = FAAPossible(<Champ> , <Fonctionnalité à utiliser>)
1000022481	Fonction	FAASécuritéExport	AAFExportSecurity	WDLang1	FAASécuritéExport(<Niveau de sécurité> [, <Mot de passe> [, <Message>]]) ⏐ FAASécuritéExport(<Champ ou fenêtre> , <Niveau de sécurité> [, <Mot de passe> [, <Message>]])
1000019563		Fabrique Logicielle		Editors	
1000019594		Fabrique logicielle : Gestion des droits		Editors	
1000019569		Fabrique logicielle : Installation		Editors	
1000019568		Fabrique logicielle : Mise en place		Editors	
3013032	Fonction	FacteurGrandePolice	LargeFontFactor	WDLang1	<Résultat> = FacteurGrandePolice([<Fenêtre manipulée>])
1000019409	Fonction	Factorielle	Factorial	WDLang1	<Résultat> = Factorielle(<n>)
1410090742		Facturation électronique : Factur-X en WLangage		WDLang5	
1011021		Faire des éditions à partir d'un site WEBDEV		WDControls	
1014007		Faire référence à un élément dans un événement / traitement WLangage		WDControls	
2010030		Faire une aide automatique		Editors	
2030014		Faire une sauvegarde d'un projet		Editors	
1000020496	Fonction	fAjouteBuffer	fAddBuffer	WDLang1	<Résultat> = fAjouteBuffer(<Fichier manipulé> , <Buffer à ajouter>)
1000020494	Fonction	fAjouteTexte	fAddText	WDLang1	<Résultat> = fAjouteTexte(<Nom du fichier> , <Chaîne à ajouter>)
2025016		FAQ à propos de Windows Vista et supérieur		Editors	
1000003036010	Exemple	fAttribut		WDLang1	
3036010	Fonction	fAttribut	fAttribute	WDLang1	<Résultat> = fAttribut(<Chemin du fichier>)
3036063	Fonction	fAttributLectureSeule	fAttributeReadOnly	WDLang1	<Résultat> = fAttributLectureSeule(<Nom du fichier>)
2030061		Favicone : Définir l'icône du site		Editors	
3037008	Fonction	FaxBoîteEnvoi	FaxOutbox	WDLang3	<Résultat> = FaxBoîteEnvoi(<Identifiant connexion>)
3037009	Fonction	FaxBoîteRéception	FaxInbox	WDLang3	<Résultat> = FaxBoîteRéception(<Identifiant connexion>)
3037005	Fonction	FaxConnecte	FaxConnect	WDLang3	<Résultat> = FaxConnecte([<Nom du serveur de fax>])
3037007	Fonction	FaxDéconnecte	FaxDisconnect	WDLang3	<Résultat> = FaxDéconnecte(<Identifiant connexion>)
3037006	Fonction	FaxEnvoie	FaxSend	WDLang3	<Résultat> = FaxEnvoie(<Identifiant connexion> , <Nom du fax> , <Fichier contenu du fax> , <Numéro du fax> [, <Nom du fichier couverture> [, <Procédure WLangage>]])
3037001	Fonction	FaxEtat	FaxStatus	WDLang3	<Résultat> = FaxEtat(<Identifiant connexion> , <Nom du fax ou Identifiant du fax>)
3037013	Fonction	FaxReprend	FaxResume	WDLang3	<Résultat> = FaxReprend(<Identifiant connexion> , <Nom du fax ou Identifiant du fax>)
3037012	Fonction	FaxRéinitialise	FaxRestart	WDLang3	<Résultat> = FaxRéinitialise(<Identifiant connexion> , <Nom du fax ou Identifiant du fax>)
3037014	Fonction	FaxSupprime	FaxDelete	WDLang3	<Résultat> = FaxSupprime(<Identifiant connexion> , <Nom du fax ou Identifiant du fax>)
3037015	Fonction	FaxSuspend	FaxPause	WDLang3	<Résultat> = FaxSuspend(<Identifiant connexion> , <Nom du fax ou Identifiant du fax>)
1000021852	Fonction	FBEtatSession	FBSessionStatus	WDLang5	<Résultat> = FBEtatSession(<Session>)
1000021836	Fonction	FBFermeSession	FBStopSession	WDLang5	FBFermeSession(<Session>)
1000003036030	Exemple	fBloque		WDLang1	
3036030	Fonction	fBloque	fLock	WDLang1	<Résultat> = fBloque(<Fichier manipulé> [, <Premier octet à bloquer> [, <Nombre d'octets à bloquer>]])
1000021835	Fonction	FBOuvreSession	FBStartSession	WDLang5	<Résultat> = FBOuvreSession(<Session>)
1000021838	Fonction	FBRequête	FBRequest	WDLang5	<Résultat> = FBRequête(<Session> , <Requête> [, <Type> [, <Données>]])
1000021837	Fonction	FBRécupèreInformationUtilisateur	FBGetUserInformation	WDLang5	<Résultat> = FBRécupèreInformationUtilisateur(<Session> , <Information>)
1000021851	Type de variable	fbSession	fbSession	WDLang5	
1410089227	Fonction	fChangeExtension	fChangeExtension	WDLang1	<Résultat> = fChangeExtension(<Chemin du fichier> , <Nouvelle extension>)
3036064	Fonction	fChangeTaille	fChangeSize	WDLang1	<Résultat> = fChangeTaille(<Fichier manipulé> , <Nouvelle taille du fichier>)
1000019410	Fonction	fChargeBuffer	fLoadBuffer	WDLang1	<Résultat> = fChargeBuffer(<Fichier externe> [, <Position> [, <Taille>]])
1000023958	Fonction	fChargeRessource	fLoadResource	WDLang1	<Résultat> = fChargeRessource(<Ressource>)
3036006	Fonction	fChargeTexte	fLoadText	WDLang1	<Résultat> = fChargeTexte(<Nom et chemin du fichier Texte> [, <Mode de chargement>])
1000003036012	Exemple	fCheminCourt		WDLang1	
3036012	Fonction	fCheminCourt	fShortPath	WDLang1	<Résultat> = fCheminCourt(<Chemin du fichier> [, <Option>])
1000003036028	Exemple	fCheminLong		WDLang1	
3036028	Fonction	fCheminLong	fLongPath	WDLang1	<Résultat> = fCheminLong(<Chemin du fichier> [, <Option>])
1000020498	Fonction	fCherche	fFind	WDLang1	<Résultat> = fCherche(<Fichier manipulé> , <Elément recherché> [, <Position de départ>])
1000003036016	Exemple	fCompacte		WDLang1	
3036016	Fonction	fCompacte	fCompress	WDLang1	<Résultat> = fCompacte(<Chemin du fichier à compresser> , <Chemin du fichier compressé>)
1000003036002	Exemple	fCompare		WDLang1	
3036002	Fonction	fCompare	fCompare	WDLang1	<Résultat> = fCompare(<Chemin du fichier 1> , <Chemin du fichier 2>)
1000019880	Fonction	fConstruitChemin	fBuildPath	WDLang1	<Résultat> = fConstruitChemin(<Chemin> , <Nom court> [, <Extension>])
1000024732	Fonction	fContentType	fContentType	WDLang1	<Résultat> = fContentType(<Chemin du fichier>)
1000003036004	Exemple	fCopieFichier		WDLang1	
3036004	Fonction	fCopieFichier	fCopyFile	WDLang1	<Résultat> = fCopieFichier(<Fichier source> , <Fichier ou répertoire destination> [, <Indicateur de copie>])
1000020181	Fonction	fCopieFichierRépertoireWeb	fCopyFileWebFolder	WDLang1	<Résultat> = fCopieFichierRépertoireWeb(<Fichier source> , <Fichier destination>)
1000003036013	Exemple	fCrypte		WDLang1	
3036013	Fonction	fCrypte	fEncrypt	WDLang1	<Résultat> = fCrypte(<Chemin du fichier à crypter> , <Chemin du fichier crypté> , <Mot de passe> [, <Type de cryptage> [, <Format du fichier crypté>]])
1000003036017	Exemple	fCrée		WDLang1	
3036017	Fonction	fCrée	fCreate	WDLang1	<Résultat> = fCrée(<Chemin du fichier> [, <Options de création>])
1000018876	Fonction	fCréeLien	fCreateLink	WDLang1	<Résultat> = fCréeLien(<Fichier pointé> , <Destination du lien> , <Type de lien> [, <Ligne de commande> [, <Répertoire de travail>]])
1000003036019	Exemple	fDate		WDLang1	
3036019	Fonction	fDate	fDate	WDLang1	<Résultat> = fDate(<Chemin du fichier ou du répertoire> [, <Nouvelle date> [, <Type de date>]])
1000003036066	Exemple	fDateHeure		WDLang1	
3036066	Fonction	fDateHeure	fDateTime	WDLang1	<Résultat> = fDateHeure(<Chemin du fichier / du répertoire> [, <Nouvelle date et heure> [, <Type de date et heure>]])
1000003036023	Exemple	fDisqueEnCours		WDLang1	
3036023	Fonction	fDisqueEnCours	fCurrentDrive	WDLang1	<Résultat> = fDisqueEnCours()
1000003036024	Exemple	fDisqueInfo		WDLang1	
3036024	Fonction	fDisqueInfo	fDriveInfo	WDLang1	<Résultat> = fDisqueInfo(<Chemin du disque> , <Information>)
1000003036047	Exemple	fDisquePrêt		WDLang1	
3036047	Fonction	fDisquePrêt	fDriveReady	WDLang1	<Résultat> = fDisquePrêt(<Chemin du disque>)
1000003036020	Exemple	fDébloque		WDLang1	
3036020	Fonction	fDébloque	fUnlock	WDLang1	<Résultat> = fDébloque(<Fichier manipulé> [, <Premier octet à débloquer> [, <Nombre d'octets à débloquer>]])
1000003036021	Exemple	fDécompacte		WDLang1	
3036021	Fonction	fDécompacte	fUncompress	WDLang1	<Résultat> = fDécompacte(<Chemin du fichier à décompresser> [, <Chemin du fichier décompressé>])
1000021019	Fonction	fDécoupe	fSplit	WDLang1	<Résultat> = fDécoupe(<Nom du fichier> , <Taille maximale> [, <Fichier de sortie> [, <Option> [, <Champ Jauge>]]])
1000003036018	Exemple	fDécrypte		WDLang1	
3036018	Fonction	fDécrypte	fDecrypt	WDLang1	<Résultat> = fDécrypte(<Chemin du fichier à décrypter> , <Chemin du fichier décrypté> , <Mot de passe> [, <Type de cryptage effectué> [, <Format du fichier crypté>]])
3036060	Fonction	fDéplaceFichier	fMoveFile	WDLang1	<Résultat> = fDéplaceFichier(<Chemin du fichier source> , <Nouveau chemin du fichier>)
3036061	Fonction	fDétecteStockageAmovible	fDetectRemovableStorage	WDLang1	<Résultat> = fDétecteStockageAmovible(<Procédure WLangage>)
1000003036014	Exemple	fEcrit		WDLang1	
3036014	Fonction	fEcrit	fWrite	WDLang1	<Résultat> = fEcrit(<Fichier manipulé> , <Bloc à écrire> [, <Taille à écrire>])
1000003036025	Exemple	fEcritLigne		WDLang1	
3036025	Fonction	fEcritLigne	fWriteLine	WDLang1	<Résultat> = fEcritLigne(<Fichier manipulé> , <Ligne à écrire>)
3038056	Fonction	FenActiveGFI	WinEnableDDW	WDLang1	<Résultat> = FenActiveGFI(<Fenêtre> , <Activation du GFI>) ⏐ <Résultat> = FenActiveGFI(<Activation du GFI>)
1000019886	Fonction	FenAdapteHauteur	WinAdaptHeight	WDLang1	FenAdapteHauteur([<Fenêtre>])
1000019920	Fonction	FenAdapteLargeur	WinAdaptWidth	WDLang1	FenAdapteLargeur([<Fenêtre>])
3038049	Fonction	FenAdapteTaille	WinAdaptSize	WDLang1	FenAdapteTaille([<Fenêtre manipulée>])
1000021133	Fonction	FenAgencementEnCours	WinCurrentLayout	WDLang1	<Résultat> = FenAgencementEnCours() ⏐ <Résultat> = FenAgencementEnCours(<Fenêtre manipulée>)
3038050	Fonction	FenAnimationFermeture	WinAnimationClosing	WDLang1	FenAnimationFermeture(<Type de l'animation> [, <Durée> [, <Son>]])
3038051	Fonction	FenAnimationOuverture	WinAnimationOpening	WDLang1	FenAnimationOuverture(<Type de l'animation> [, <Durée> [, <Son>]])
3038052	Fonction	FenAnimationSuivante	WinAnimationNext	WDLang1	FenAnimationSuivante(<Type de l'animation> [, <Durée> [, <Son>]])
1000023416	Fonction	FenAttenteDébut	WaitWindowStart	WDLang1	FenAttenteDébut(<Message>)
1000023417	Fonction	FenAttenteFin	WaitWindowEnd	WDLang1	FenAttenteFin()
1000021056	Fonction	FenChangeAgencement	WinChangeLayout	WDLang1	FenChangeAgencement(<Numéro agencement>) ⏐ FenChangeAgencement(<Fenêtre> , <Numéro agencement>)
3038028	Fonction	FenChangeAlias	WinChangeAlias	WDLang1	<Résultat> = FenChangeAlias(<Ancien alias> , <Nouvel alias>)
1000018993	Fonction	FenColleFormulaire	WinPasteForm	WDLang1	FenColleFormulaire([<Nom de la fenêtre>])
1000018992	Fonction	FenCopieFormulaire	WinCopyForm	WDLang1	FenCopieFormulaire([<Nom de la fenêtre>])
1000020978	Fonction	FenCoulissanteVisible	WinSlidingVisible	WDLang1	FenCoulissanteVisible(<Fenêtre coulissante> , <Mode d'affichage>) ⏐ <Résultat> = FenCoulissanteVisible(<Fenêtre coulissante>)
1000019888	Fonction	FenDonneHauteurAdaptée	WinGiveSuitableHeight	WDLang1	<Résultat> = FenDonneHauteurAdaptée([<Fenêtre>])
1000019889	Fonction	FenDonneLargeurAdaptée	WinGiveSuitableWidth	WDLang1	<Résultat> = FenDonneLargeurAdaptée([<Fenêtre>])
1000017172	Fonction	FenDésactiveEffet	WinDisableEffect	WDLang1	FenDésactiveEffet(<Effet à désactiver>)
1000021843	Fonction	FenEdActive	WinEdActive	WDLang1	<Résultat> = FenEdActive(<Fenêtre>) ⏐ FenEdActive(<Fenêtre> , <Activer>)
1000021849	Fonction	FenEdCharge	WinEdLoad	WDLang1	<Résultat> = FenEdCharge(<Fenêtre> , <Buffer>) ⏐ <Résultat> = FenEdCharge(<Fenêtre> , <Fichier>)
1000022270	Fonction	FenEdCréeNote	WinEdCreateNote	WDLang1	[<Résultat> <- ] FenEdCréeNote(<Fenêtre> , <Texte initial> [, <X> [, <Y>]])
1000021897	Fonction	FenEdDo	WinEdDo	WDLang1	FenEdDo(<Fenêtre> , <Procédure WLangage> [, <Paramètre 1> [... [, <Paramètre N>]]])
1000021898	Fonction	FenEdDéclareUndo	WinEdDeclareUndo	WDLang1	FenEdDéclareUndo(<Procédure WLangage> [, <Paramètre 1> [... [, <Paramètre N>]]])
1000021873	Fonction	FenEdDésélectionneTout	WinEdDeselectAll	WDLang1	FenEdDésélectionneTout(<Fenêtre>)
1000021850	Propriété	FenEditionAutorisée	WinEditAllowed	Properties	
1000021824	Propriété	FenEditionMode	WinEditMode	Properties	
1000021905	Fonction	FenEdRedo	WinEdRedo	WDLang1	FenEdRedo(<Fenêtre>)
1000021869	Fonction	FenEdRestaure	WinEdRestore	WDLang1	FenEdRestaure(<Fenêtre>)
1000021848	Fonction	FenEdSauve	WinEdSave	WDLang1	<Résultat> = FenEdSauve(<Fenêtre> , <enMémoire> , <Mode d'enregistrement>) ⏐ <Résultat> = FenEdSauve(<Fenêtre> , <Nom du fichier> , <Mode d'enregistrement>)
1000022120	Fonction	FenEdSauveNote	WinEdSaveNote	WDLang1	<Résultat> = FenEdSauveNote(<Fichier de sauvegarde> [, <Fenêtre>])
1000021871	Fonction	FenEdSelect	WinEdSelect	WDLang1	<Résultat> = FenEdSelect(<Fenêtre> [, <Indice>])
1000021874	Fonction	FenEdSelectMoins	WinEdSelectMinus	WDLang1	FenEdSelectMoins(<Fenêtre> , <Champ manipulé>)
1000021870	Fonction	FenEdSelectOccurrence	WinEdSelectOccurrence	WDLang1	<Résultat> = FenEdSelectOccurrence(<Fenêtre>)
1000021872	Fonction	FenEdSelectPlus	WinEdSelectPlus	WDLang1	FenEdSelectPlus(<Fenêtre> [, <Champ manipulé>])
1000021904	Fonction	FenEdUndo	WinEdUndo	WDLang1	FenEdUndo(<Fenêtre>)
3038055	Fonction	FenEffetInactif	WinInactiveEffect	WDLang1	<Résultat> = FenEffetInactif(<Fenêtre manipulée> , <Activation du GFI>) ⏐ <Résultat> = FenEffetInactif(<Activation du GFI> [, <Taux de grisage>])
3038033	Fonction	FenEnCours	CurrentWin	WDLang1	<Résultat> = FenEnCours()
3038034	Fonction	FenEnExécution	WinInput	WDLang1	<Résultat> = FenEnExécution()
3038030	Fonction	FenEtat	WinStatus	WDLang1	<Résultat> = FenEtat([<Fenêtre manipulée>]) ⏐ <Résultat> = FenEtat(<Fenêtre manipulée> , <Etat de la fenêtre>)
75130272	Langage externe	Fenetre	Window	ExternalLanguages	
9000200		Fenetres Widget iOS 14		WDControls	
3038032	Fonction	FenExtHaut	WinOutHeight	WDLang1	<Résultat> = FenExtHaut([<Fenêtre>])
3038029	Fonction	FenExtLarg	WinOutWidth	WDLang1	<Résultat> = FenExtLarg([<Fenêtre manipulée>])
3038027	Fonction	FenExtPosX	WinOutXPos	WDLang1	<Résultat> = FenExtPosX([<Fenêtre>])
3038026	Fonction	FenExtPosY	WinOutYPos	WDLang1	<Résultat> = FenExtPosY([<Fenêtre>])
1000019890	Fonction	FenForceGFI	WinForceDDW	WDLang1	FenForceGFI(<Fenêtre> , <Activation du GFI>)
3038025	Fonction	FenHauteurBarreIcone	WinIconBarHeight	WDLang1	<Résultat> = FenHauteurBarreIcone() ⏐ <Résultat> = FenHauteurBarreIcone(<Nouvelle Hauteur>)
3038038	Fonction	FenImageFond	WinBackgroundImage	WDLang1	<Résultat> = FenImageFond(<Fenêtre manipulée> , <Nom de l'image> , <Affichage>)
1000018919	Fonction	FenInitialisée	WinInitialized	WDLang1	<Résultat> = FenInitialisée()
3038037	Fonction	FenIntHaut	WinInHeight	WDLang1	<Résultat> = FenIntHaut([<Fenêtre>])
3038031	Fonction	FenIntLarg	WinInWidth	WDLang1	<Résultat> = FenIntLarg([<Fenêtre manipulée>])
3038017	Fonction	FenIntPosX	WinInXPos	WDLang1	<Résultat> = FenIntPosX([<Fenêtre>])
3038011	Fonction	FenIntPosY	WinInYPos	WDLang1	<Résultat> = FenIntPosY([<Fenêtre>])
1410090613	Fonction	FenOptimise	WinOptimize	WDLang1	<Résultat> = FenOptimise(<Mode>)
1000020075	Fonction	FenOrientation	WinOrientation	WDLang1	<Résultat> = FenOrientation(<Orientation>) ⏐ <Résultat> = FenOrientation()
3038014	Fonction	FenPrécédente	PreviousWin	WDLang1	<Résultat> = FenPrécédente()
1000023419	Fonction	FenRafraîchissementVisible	WinRefreshVisible	WDLang1	FenRafraîchissementVisible(<Fenêtre> , <Visible>) ⏐ <Résultat> = FenRafraîchissementVisible(<Fenêtre>)
1000017198	Fonction	FenRectangleEcran	WinScreenRectangle	WDLang1	<Résultat> = FenRectangleEcran([<Fenêtre manipulée> [, <Options>]])
1000020350	Exemple	FenRectangleEcran		WDLang1	
3038006	Fonction	FenRepeint	WinRedraw	WDLang1	FenRepeint([<Fenêtre>])
3038020	Fonction	FenTaille	WinSize	WDLang1	FenTaille(<Fenêtre> , <Largeur> , <Hauteur>) ⏐ FenTaille(<Fenêtre> , <Position horizontale> , <Position verticale> , <Largeur> , <Hauteur>)
1000017089	Fonction	FenTailleUtile	WinUsefulSize	WDLang1	FenTailleUtile(<Fenêtre interne> , <Largeur> , <Hauteur>)
3038057	Fonction	FenTauxGFI	WinRateDDW	WDLang1	<Résultat> = FenTauxGFI() ⏐ <Résultat> = FenTauxGFI(<Taux de grisage>)
9000088		Fenêtre "A propos"		Editors	
9000216		Fenêtre coulissante basse		WDControls	
9000152		Fenêtre coulissante gauche ou droite		WDControls	
9500241		Fenêtre de description d'une analyse		Editors	
2032031		Fenêtre de description d'une requête composée		Editors	
2032036		Fenêtre de description d'une requête d'insertion, de modification, de suppression ou en code SQL		Editors	
2032049		Fenêtre de description d'une requête de sélection		Editors	
2032039		Fenêtre de description d'une requête de sélection : Actions appliquées		Editors	
2032056		Fenêtre de description d'une requête de sélection : Rubriques pouvant être utilisées		Editors	
2032011		Fenêtre de description d'une requête de sélection : Rubriques utilisées		Editors	
2032046		Fenêtre de description d'une requête de sélection : Utilisation		Editors	
2030051		Fenêtre de sélection rapide		Editors	
9000147		Fenêtre iPad : Assistant de création de fenêtres		Editors	
9000133		Fenêtre iPhone : assistant de création de fenêtres		WDControls	
1010026		Fenêtre paramétrée		WDControls	
1010031		Fenêtre popup		WDControls	
9000146		Fenêtre à flèche		Editors	
1000021396	Fonction	FenêtreDepuisSource	WindowFromSource	WDLang4	FenêtreDepuisSource(<Source> [, <Fenêtre>])
1000022372	Propriété	FenêtreDétailLigne	WinLineDetails	Properties	
1410089305		FenêtreInterne	InternalWindow	Properties	
1410089635	Propriété	FenêtreInterne	InternalWindow	Properties	
1000025608	Propriété	FenêtreInternePopup	InternalWindowPopup	Properties	
9000113		Fenêtres maximisées pour Android		WDControls	
9000121		Fenêtres non maximisées pour Android		WDControls	
9000148		Fenêtres non maximisées sous iOS		WDControls	
9000143		Fenêtres Widget Android		WDControls	
1014011		Fenêtres, pages et états en détails		WDControls	
1000021381	Propriété	FenêtreSiNouveau	WindowIfNew	Properties	
2511020	Propriété	FenêtreSource	SourceWindow	Properties	
3038018	Fonction	Ferme	Close	WDLang1	Ferme([<Fenêtre> [, <Valeur renvoyée> [... [, <Valeur renvoyée N>]]]])
75130273	Langage externe	Ferme	Close	ExternalLanguages	
3032124	Fonction	FermeSession	CloseSession	WDLang3	FermeSession(<Identifiant session>)
1000019411	Fonction	fEstUneImage	fIsImage	WDLang1	<Résultat> = fEstUneImage(<Nom et chemin du fichier>) ⏐ <Résultat> = fEstUneImage(<Nom de la variable>)
2016013		Feuille de styles		Editors	
2016015		Feuille de styles personnalisée		Editors	
1000021640	Propriété	FeuilleEnCours	CurrentWorksheet	Properties	
1000021814	Propriété	FeuilleImprimée	PrintedSheet	Properties	
1000003036026	Exemple	fExtraitChemin		WDLang1	
3036026	Fonction	fExtraitChemin	fExtractPath	WDLang1	<Résultat> = fExtraitChemin(<Chemin du fichier> , <Portion du chemin à extraire>)
1000019509	Fonction	fExtraitRessource	fExtractResource	WDLang1	<Résultat> = fExtraitRessource(<Nom de la ressource> [, <Destination>])
1000003036027	Exemple	fFerme		WDLang1	
3036027	Fonction	fFerme	fClose	WDLang1	<Résultat> = fFerme(<Fichier manipulé>)
3036015	Fonction	fFichierExiste	fFileExist	WDLang1	<Résultat> = fFichierExiste(<Nom du fichier>)
1000003036011	Exemple	fFichierTemp		WDLang1	
3036011	Fonction	fFichierTemp	fTempFile	WDLang1	<Résultat> = fFichierTemp([<Préfixe du fichier temporaire> [, <Répertoire du fichier temporaire>]])
1000003036009	Exemple	fFiltreImage		WDLang1	
3036009	Fonction	fFiltreImage	fGraphicFilter	WDLang1	<Résultat> = fFiltreImage()
1000003036042	Exemple	fHeure		WDLang1	
3036042	Fonction	fHeure	fTime	WDLang1	<Résultat> = fHeure(<Chemin du fichier ou du répertoire> [, <Nouvelle heure> [, <Type d'heure>]])
1000018692	Propriété	Fichier	File	Properties	
2016010		Fichier ".STY" : fichier de type "Feuille de styles"		Editors	
2014005		Fichier "Composant.WDO"		Editors	
3044345		Fichier HFConf.Ini		WDLang4	
2030053		Fichier Sitemap pour Google		Editors	
9000125		Fichier WX		Editors	
1000003012005	Exemple	FichierAffiche		WDLang2	
3012005	Fonction	FichierAffiche	FileDisplay	WDLang2	
3013029	Fonction	FichierAide	HelpFile	WDLang1	<Résultat> = FichierAide(<Nom de la fenêtre>) ⏐ <Résultat> = FichierAide(<Nom de la fenêtre> [, <Nom du fichier d'aide>])
1410088883	Type de variable	FichierDisque	DiskFile	WDLang1	
1410089586	Type de variable	FichierGgl	GglFile	WDLang3	
2512032	Propriété	FichierJournal	LogFile	Properties	
2512029	Propriété	FichierOrigine	InitialFile	Properties	
2510040	Propriété	FichierParcouru	BrowsedFile	Properties	
2512031	Propriété	FichierRelié	LinkedFile	Properties	
9500224		Fichiers de données et rubriques zombies		Editors	
3044189		Fichiers de données HFSQL de plus de 2 Giga		WDLang4	
9000181		Fichiers de données inaltérables		WDLang4	
3044247		Fichiers xBase : Limites		WDLang4	
2512034	Propriété	FichierSource	SourceFile	Properties	
2512036	Propriété	FichierTransaction	TransactionFile	Properties	
1410090792	Fonction	FichierTélécharge	FileDownload	WDLang2	FichierTélécharge(<Fichier à télécharger> [, <Nouveau nom du fichier> [, <Type MIME>]])
3044210	Fonction	FichierVersEcran	FileToScreen	WDLang4	FichierVersEcran([<Fenêtre/Page> [, <Source>]])
3049007	Fonction	FichierVersListeMémoire	FileToMemoryList	WDLang1	FichierVersListeMémoire(<Champ Liste> [, <Nom du fichier de données> [, <Nom de la rubrique affichée> [, <Nom de la rubrique de tri> [, <Nom de la rubrique mémorisée>]]]])
3013071	Fonction	FichierVersMémoire	FileToMemory	WDLang1	FichierVersMémoire(<Instance de la structure ou de la classe> , <Fichier de données>)
3044148	Fonction	FichierVersPage	FileToPage	WDLang4	FichierVersPage([<Page> [, <Source>]])
1000018833	Fonction	FichierVersTableau	FileToArray	WDLang1	FichierVersTableau(<Tableau> [, <Fichier de données> [, <Clé de parcours>]])
3074005	Fonction	FichierVersTableMémoire	FileToMemoryTable	WDLang1	FichierVersTableMémoire(<Champ Table> , <Fichier de données>)
1410087413	Fonction	FichierVersURI	FileToURI	WDLang3	<Résultat> = FichierVersURI(<Fichier à sauvegarder> , <URI destination> [, <Mode>])
1410090793	Fonction	FichierVisualise	FileView	WDLang2	FichierVisualise(<Fichier à télécharger> [, <Nouveau nom du fichier> [, <Type MIME>]])
2036006		Figma : comment trouver la clé Figma		Editors	
1514021	Type de variable	File	Queue	WDLang1	
1000019547	Fonction	FileInfo	QueueInfo	WDLang1	<Résultat> = FileInfo(<File> , <Information>)
1000019922	Type de variable	Filigrane	Watermark	WDLang5	
1000020567	Fonction	FIListeAffiche	IWListDisplay	WDLang1	FIListeAffiche(<Champ Fenêtre Interne> [, <Position>])
1000020558	Fonction	FIListeAjoute	IWListAdd	WDLang1	<Résultat> = FIListeAjoute(<Champ Fenêtre Interne> , <Fenêtre interne> [, <Paramètre 1> [... [, <Paramètre N>]]])
1000020945	Fonction	FIListeInsère	IWListInsert	WDLang1	FIListeInsère(<Champ Fenêtre Interne> , <Indice> , <Fenêtre interne> [, <Paramètre 1> [... [, <Paramètre N>]]])
1000020563	Fonction	FIListeOccurrence	IWListCount	WDLang1	<Résultat> = FIListeOccurrence(<Champ Fenêtre Interne>)
1000020562	Fonction	FIListePosition	IWListPosition	WDLang1	FIListePosition(<Champ Fenêtre Interne> , <Position>) ⏐ <Résultat> = FIListePosition(<Champ Fenêtre Interne>)
1000020565	Fonction	FIListePrécédent	IWListPrevious	WDLang1	<Résultat> = FIListePrécédent(<Champ Fenêtre Interne>)
1000020564	Fonction	FIListeSuivant	IWListNext	WDLang1	<Résultat> = FIListeSuivant(<Champ Fenêtre Interne>)
1000020559	Fonction	FIListeSupprime	IWListDelete	WDLang1	<Résultat> = FIListeSupprime(<Champ Fenêtre Interne> [, <Position>])
